field name;type;description
plafond_restructured_active_l3m_max;FLOAT;
plafond_restructured_active_l3m_sum;FLOAT;
plafond_restructured_active_l6m_avg;FLOAT;
plafond_restructured_active_l6m_max;FLOAT;
plafond_restructured_active_l6m_sum;FLOAT;
plafond_restructured_active_max;FLOAT;
plafond_restructured_active_secured_max;FLOAT;
plafond_restructured_active_secured_sum;FLOAT;
plafond_restructured_active_secured_sum_over_plafond_active_sum;FLOAT;
plafond_restructured_active_secured_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_active_securedmortgage_max;FLOAT;
plafond_restructured_active_securedmortgage_sum;FLOAT;
plafond_restructured_active_securedmortgage_sum_over_plafond_active_sum;FLOAT;
plafond_restructured_active_securedmortgage_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_active_securedvehicle_max;FLOAT;
plafond_restructured_active_securedvehicle_sum;FLOAT;
plafond_restructured_active_securedvehicle_sum_over_plafond_active_sum;FLOAT;
plafond_restructured_active_securedvehicle_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_active_sum;FLOAT;
plafond_restructured_active_sum_over_plafond_active_sum;FLOAT;
plafond_restructured_active_unsecured_max;FLOAT;
plafond_restructured_active_unsecured_sum;FLOAT;
plafond_restructured_active_unsecured_sum_over_plafond_active_sum;FLOAT;
plafond_restructured_active_unsecured_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_allcondition_max;FLOAT;
plafond_restructured_allcondition_secured_max;FLOAT;
plafond_restructured_allcondition_secured_sum;FLOAT;
plafond_restructured_allcondition_secured_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_allcondition_securedmortgage_max;FLOAT;
plafond_restructured_allcondition_securedmortgage_sum;FLOAT;
plafond_restructured_allcondition_securedmortgage_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_allcondition_securedvehicle_max;FLOAT;
plafond_restructured_allcondition_securedvehicle_sum;FLOAT;
plafond_restructured_allcondition_securedvehicle_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_allcondition_sum;FLOAT;
plafond_restructured_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_restructured_allcondition_unsecured_max;FLOAT;
plafond_restructured_allcondition_unsecured_sum;FLOAT;
plafond_restructured_allcondition_unsecured_sum_over_plafond_all_sum;FLOAT;
plafond_sharia_institution_avg;FLOAT;
plafond_sharia_institution_max;FLOAT;
plafond_sharia_institution_sum;FLOAT;
plafond_sharia_other_facilities_avg;FLOAT;
plafond_sharia_other_facilities_max;FLOAT;
plafond_sharia_other_facilities_sum;FLOAT;
plafond_tenor_1_active_avg;FLOAT;
plafond_tenor_1_active_max;FLOAT;
plafond_tenor_1_active_sum;FLOAT;
plafond_tenor_1_active_sum_over_plafond_active_sum;FLOAT;
plafond_tenor_1_allcondition_avg;FLOAT;
plafond_tenor_1_allcondition_max;FLOAT;
plafond_tenor_1_allcondition_sum;FLOAT;
plafond_tenor_1_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_tenor_1_chargeoff_max;FLOAT;
plafond_tenor_1_chargeoff_sum;FLOAT;
plafond_tenor_1_high_interest_active_max;FLOAT;
plafond_tenor_1_high_interest_active_sum;FLOAT;
plafond_tenor_1_high_interest_active_sum_over_plafond_active_sum;FLOAT;
plafond_tenor_1_high_interest_allcondition_avg;FLOAT;
plafond_tenor_1_high_interest_allcondition_max;FLOAT;
plafond_tenor_1_high_interest_allcondition_sum;FLOAT;
plafond_tenor_1_high_interest_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_tenor_1_high_interest_chargeoff_max;FLOAT;
plafond_tenor_1_high_interest_chargeoff_sum;FLOAT;
plafond_tenor_1_high_interest_paidoff_avg;FLOAT;
plafond_tenor_1_high_interest_paidoff_max;FLOAT;
plafond_tenor_1_high_interest_paidoff_sum;FLOAT;
plafond_tenor_1_low_interest_active_avg;FLOAT;
plafond_tenor_1_low_interest_active_max;FLOAT;
plafond_tenor_1_low_interest_active_sum;FLOAT;
plafond_tenor_1_low_interest_active_sum_over_plafond_active_sum;FLOAT;
plafond_tenor_1_low_interest_allcondition_avg;FLOAT;
plafond_tenor_1_low_interest_allcondition_max;FLOAT;
plafond_tenor_1_low_interest_allcondition_sum;FLOAT;
plafond_tenor_1_low_interest_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_tenor_1_low_interest_chargeoff_max;FLOAT;
plafond_tenor_1_low_interest_chargeoff_sum;FLOAT;
plafond_tenor_1_low_interest_paidoff_avg;FLOAT;
plafond_tenor_1_low_interest_paidoff_max;FLOAT;
plafond_tenor_1_low_interest_paidoff_sum;FLOAT;
plafond_tenor_1_paidoff_avg;FLOAT;
plafond_tenor_1_paidoff_max;FLOAT;
plafond_tenor_1_paidoff_sum;FLOAT;
plafond_tenor_2to11_active_avg;FLOAT;
plafond_tenor_2to11_active_max;FLOAT;
plafond_tenor_2to11_active_sum;FLOAT;
plafond_tenor_2to11_active_sum_over_plafond_active_sum;FLOAT;
plafond_tenor_2to11_allcondition_avg;FLOAT;
plafond_tenor_2to11_allcondition_max;FLOAT;
plafond_tenor_2to11_allcondition_sum;FLOAT;
plafond_tenor_2to11_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_tenor_2to11_chargeoff_max;FLOAT;
plafond_tenor_2to11_chargeoff_sum;FLOAT;
plafond_tenor_2to11_high_interest_active_avg;FLOAT;
plafond_tenor_2to11_high_interest_active_max;FLOAT;
plafond_tenor_2to11_high_interest_active_sum;FLOAT;
plafond_tenor_2to11_high_interest_active_sum_over_plafond_active_sum;FLOAT;
plafond_tenor_2to11_high_interest_allcondition_avg;FLOAT;
plafond_tenor_2to11_high_interest_allcondition_max;FLOAT;
plafond_tenor_2to11_high_interest_allcondition_sum;FLOAT;
plafond_tenor_2to11_high_interest_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_tenor_2to11_high_interest_chargeoff_max;FLOAT;
plafond_tenor_2to11_high_interest_chargeoff_sum;FLOAT;
plafond_tenor_2to11_high_interest_paidoff_avg;FLOAT;
plafond_tenor_2to11_high_interest_paidoff_max;FLOAT;
plafond_tenor_2to11_high_interest_paidoff_sum;FLOAT;
plafond_tenor_2to11_low_interest_active_avg;FLOAT;
plafond_tenor_2to11_low_interest_active_max;FLOAT;
plafond_tenor_2to11_low_interest_active_sum;FLOAT;
plafond_tenor_2to11_low_interest_active_sum_over_plafond_active_sum;FLOAT;
plafond_tenor_2to11_low_interest_allcondition_avg;FLOAT;
plafond_tenor_2to11_low_interest_allcondition_max;FLOAT;
plafond_tenor_2to11_low_interest_allcondition_sum;FLOAT;
plafond_tenor_2to11_low_interest_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_tenor_2to11_low_interest_chargeoff_max;FLOAT;
plafond_tenor_2to11_low_interest_chargeoff_sum;FLOAT;
plafond_tenor_2to11_low_interest_paidoff_avg;FLOAT;
plafond_tenor_2to11_low_interest_paidoff_max;FLOAT;
plafond_tenor_2to11_low_interest_paidoff_sum;FLOAT;
plafond_tenor_2to11_paidoff_avg;FLOAT;
plafond_tenor_2to11_paidoff_max;FLOAT;
plafond_tenor_2to11_paidoff_sum;FLOAT;
plafond_working_capital_active_max;FLOAT;
plafond_working_capital_active_sum;FLOAT;
plafond_working_capital_active_sum_over_plafond_active_sum;FLOAT;
plafond_working_capital_allcondition_avg;FLOAT;
plafond_working_capital_allcondition_max;FLOAT;
plafond_working_capital_allcondition_sum;FLOAT;
plafond_working_capital_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_working_capital_chargeoff_max;FLOAT;
plafond_working_capital_chargeoff_sum;FLOAT;
plafond_working_capital_paidoff_avg;FLOAT;
plafond_working_capital_paidoff_max;FLOAT;
plafond_working_capital_paidoff_sum;FLOAT;
tenor_active_avg;FLOAT;
tenor_active_max;INTEGER;
tenor_active_min;INTEGER;
tenor_active_secured_avg;FLOAT;
tenor_active_secured_max;INTEGER;
tenor_active_secured_min;INTEGER;
tenor_active_securedmortgage_max;INTEGER;
tenor_active_securedvehicle_max;INTEGER;
tenor_active_unsecured_avg;FLOAT;
tenor_active_unsecured_max;INTEGER;
tenor_active_unsecured_min;INTEGER;
tenor_all_avg;FLOAT;
tenor_all_max;INTEGER;
tenor_all_min;INTEGER;
tenor_allcondition_avg;FLOAT;
tenor_allcondition_max;INTEGER;
tenor_allcondition_min;INTEGER;
tenor_allcondition_secured_avg;FLOAT;
tenor_allcondition_secured_max;INTEGER;
tenor_allcondition_secured_min;INTEGER;
tenor_allcondition_securedmortgage_max;INTEGER;
tenor_allcondition_securedvehicle_max;INTEGER;
tenor_allcondition_unsecured_avg;FLOAT;
tenor_allcondition_unsecured_max;INTEGER;
tenor_allcondition_unsecured_min;INTEGER;
tenor_chargeoff_avg;FLOAT;
tenor_chargeoff_max;INTEGER;
tenor_chargeoff_secured_max;INTEGER;
tenor_chargeoff_securedmortgage_max;INTEGER;
tenor_chargeoff_securedvehicle_max;INTEGER;
tenor_chargeoff_unsecured_max;INTEGER;
tenor_chargewriteoff_max;INTEGER;
tenor_chargewriteoff_secured_max;INTEGER;
tenor_chargewriteoff_securedmortgage_max;INTEGER;
tenor_chargewriteoff_securedvehicle_max;INTEGER;
tenor_chargewriteoff_unsecured_max;INTEGER;
tenor_closed_avg;FLOAT;
tenor_closed_max;INTEGER;
tenor_closed_min;INTEGER;
tenor_closed_secured_max;INTEGER;
tenor_closed_securedmortgage_max;INTEGER;
tenor_closed_securedvehicle_max;INTEGER;
tenor_closed_unsecured_avg;FLOAT;
tenor_closed_unsecured_max;INTEGER;
tenor_closed_unsecured_min;INTEGER;
tenor_paidoff_avg;FLOAT;
tenor_paidoff_max;INTEGER;
tenor_paidoff_min;INTEGER;
tenor_paidoff_secured_max;INTEGER;
tenor_paidoff_securedmortgage_max;INTEGER;
tenor_paidoff_securedvehicle_max;INTEGER;
tenor_paidoff_unsecured_avg;FLOAT;
tenor_paidoff_unsecured_max;INTEGER;
tenor_paidoff_unsecured_min;INTEGER;
tenor_paidoffwithdiscount_max;INTEGER;
tenor_paidoffwithdiscount_secured_max;INTEGER;
tenor_paidoffwithdiscount_securedmortgage_avg;FLOAT;
tenor_paidoffwithdiscount_securedmortgage_max;INTEGER;
tenor_paidoffwithdiscount_securedmortgage_min;INTEGER;
tenor_paidoffwithdiscount_securedvehicle_max;INTEGER;
tenor_paidoffwithdiscount_unsecured_max;INTEGER;
tenor_restructured_active_max;INTEGER;
tenor_restructured_active_secured_max;INTEGER;
tenor_restructured_active_securedmortgage_max;INTEGER;
tenor_restructured_active_securedvehicle_max;INTEGER;
tenor_restructured_active_unsecured_max;INTEGER;
tenor_restructured_allcondition_max;INTEGER;
tenor_restructured_allcondition_secured_max;INTEGER;
tenor_restructured_allcondition_securedmortgage_max;INTEGER;
tenor_restructured_allcondition_securedvehicle_max;INTEGER;
tenor_restructured_allcondition_unsecured_max;INTEGER;
last_limit_credit_card_active_sum;FLOAT;
bureau_unsecured_exposure_piloting;FLOAT;
bureau_installment_piloting;FLOAT;
last_limit_credit_card_active_max;FLOAT;
dpd_active_last_18months_max;INTEGER;
dpd_channeling_allcondition_last_1month_max;INTEGER;
dpd_channeling_allcondition_last_3months_max;INTEGER;
dpd_channeling_allcondition_last_12months_max;INTEGER;
dpd_channeling_paidoff_last_3months_max;INTEGER;
dpd_channeling_paidoff_last_6months_max;INTEGER;
dpd_credit_card_allcondition_last_3months_max;INTEGER;
dpd_digibank_institution_last_1month_max;INTEGER;
dpd_digibank_institution_last_1month_min;INTEGER;
dpd_digibank_institution_last_12months_max;INTEGER;
dpd_digibank_institution_last_18months_max;INTEGER;
dpd_fintech_institution_last_6months_max;INTEGER;
dpd_fintech_institution_last_18months_max;INTEGER;
dpd_multiguna_allcondition_last_1month_max;INTEGER;
dpd_multiguna_allcondition_last_1month_min;INTEGER;
dpd_multiguna_allcondition_last_6months_max;INTEGER;
dpd_multiguna_allcondition_last_6months_min;INTEGER;
dpd_multiguna_allcondition_last_12months_max;INTEGER;
dpd_multiguna_allcondition_last_18months_max;INTEGER;
dpd_multiguna_paidoff_last_18months_max;INTEGER;
dpd_nonbank_allcondition_last_18months_max;INTEGER;
collection_status_channeling_allcondition_last_6months_max;INTEGER;
collection_status_credit_card_allcondition_last_1month_max;INTEGER;
collection_status_credit_card_allcondition_last_6months_max;INTEGER;
collection_status_fintech_institution_last_12months_max;INTEGER;
collection_status_multiguna_allcondition_last_12months_max;INTEGER;
collection_status_multiguna_allcondition_last_1month_max;INTEGER;
collection_status_multiguna_chargeoff_last_3months_min;INTEGER;
collection_status_multiguna_chargeoff_last_6months_max;INTEGER;
collection_status_sharia_other_facilities_last_6months_max;INTEGER;
installment_active_min;FLOAT;
installment_credit_card_allcondition_avg;FLOAT;
plafond_credit_card_allcondition_avg;FLOAT;
plafond_restructured_allcondition_secured_avg;FLOAT;
arrear_rate_tier1_traditional_min;FLOAT;
arrear_rate_tier1_traditional_avg;FLOAT;
arrear_rate_tier1_traditional_max;FLOAT;
arrear_rate_tier2_traditional_min;FLOAT;
arrear_rate_tier2_traditional_avg;FLOAT;
arrear_rate_tier2_traditional_max;FLOAT;
arrear_rate_tier1_digital_min;FLOAT;
arrear_rate_tier1_digital_avg;FLOAT;
arrear_rate_tier1_digital_max;FLOAT;
arrear_rate_tier2_digital_min;FLOAT;
arrear_rate_tier2_digital_avg;FLOAT;
arrear_rate_tier2_digital_max;FLOAT;
arrear_rate_interest_rate_gt50_min;FLOAT;
arrear_rate_interest_rate_gt50_avg;FLOAT;
arrear_rate_interest_rate_gt50_max;FLOAT;
arrear_tier1_traditional_min;FLOAT;
arrear_tier1_traditional_avg;FLOAT;
arrear_tier1_traditional_max;FLOAT;
arrear_tier2_traditional_min;FLOAT;
arrear_tier2_traditional_avg;FLOAT;
arrear_tier2_traditional_max;FLOAT;
arrear_tier1_digital_min;FLOAT;
arrear_tier1_digital_avg;FLOAT;
arrear_tier1_digital_max;FLOAT;
arrear_tier2_digital_min;FLOAT;
arrear_tier2_digital_avg;FLOAT;
arrear_tier2_digital_max;FLOAT;
arrear_interest_rate_gt50_min;FLOAT;
arrear_interest_rate_gt50_avg;FLOAT;
arrear_interest_rate_gt50_max;FLOAT;
utilization_rate_tier1_traditional_min;FLOAT;
utilization_rate_tier1_traditional_avg;FLOAT;
utilization_rate_tier1_traditional_max;FLOAT;
utilization_rate_tier2_traditional_min;FLOAT;
utilization_rate_tier2_traditional_avg;FLOAT;
utilization_rate_tier2_traditional_max;FLOAT;
utilization_rate_tier1_digital_min;FLOAT;
utilization_rate_tier1_digital_avg;FLOAT;
utilization_rate_tier1_digital_max;FLOAT;
utilization_rate_tier2_digital_min;FLOAT;
utilization_rate_tier2_digital_avg;FLOAT;
utilization_rate_tier2_digital_max;FLOAT;
utilization_rate_interest_rate_gt50_min;FLOAT;
utilization_rate_interest_rate_gt50_avg;FLOAT;
utilization_rate_interest_rate_gt50_max;FLOAT;
flags_paid_on_time_count;INTEGER;
flags_paid_late_count;INTEGER;
flags_overdue_count;INTEGER;
flags_mobl3m_count;INTEGER;
flags_tier1_traditional_mobl3m_count;INTEGER;
flags_tier2_traditional_mobl3m_count;INTEGER;
flags_tier1_digital_mobl3m_count;INTEGER;
flags_tier2_digital_mobl3m_count;INTEGER;
flags_interest_rate_gt50_mobl3m_count;INTEGER;
flags_top10_banks_count;INTEGER;
flags_mobl3m_count_over_flags_allcondition_count;FLOAT;
flags_tier1_traditional_mobl3m_count_over_flags_tier1_traditional_count;FLOAT;
flags_tier2_traditional_mobl3m_count_over_flags_tier2_traditional_count;FLOAT;
flags_tier1_digital_mobl3m_count_over_flags_tier1_digital_count;FLOAT;
flags_tier2_digital_mobl3m_count_over_flags_tier2_digital_count;FLOAT;
flags_interest_rate_gt50_mobl3m_count_over_flags_interest_rate_gt50_count;FLOAT;
flags_tier1_traditional_count;INTEGER;
flags_tier2_traditional_count;INTEGER;
flags_tier1_digital_count;INTEGER;
flags_tier2_digital_count;INTEGER;
flags_interest_rate_gt50_count;INTEGER;
flags_top10_banks_count_over_flags_allcondition_count;FLOAT;
flags_tier1_traditional_count_over_flags_allcondition_count;FLOAT;
maturity_rate;FLOAT;
arrear_rate_allcondition_min;FLOAT;
arrear_rate_allcondition_avg;FLOAT;
arrear_rate_allcondition_max;FLOAT;
arrear_rate_top10_banks_min;FLOAT;
arrear_rate_top10_banks_avg;FLOAT;
arrear_rate_top10_banks_max;FLOAT;
arrear_allcondition_min;FLOAT;
arrear_allcondition_avg;FLOAT;
arrear_allcondition_max;FLOAT;
arrear_top10_banks_min;FLOAT;
arrear_top10_banks_avg;FLOAT;
arrear_top10_banks_max;FLOAT;
utilization_rate_allcondition_min;FLOAT;
utilization_rate_allcondition_avg;FLOAT;
utilization_rate_allcondition_max;FLOAT;
utilization_rate_top10_banks_min;FLOAT;
utilization_rate_top10_banks_avg;FLOAT;
utilization_rate_top10_banks_max;FLOAT;
flags_top10_banks_paid_on_time_count;INTEGER;
flags_tier1_traditional_paid_on_time_count;INTEGER;
flags_tier2_traditional_paid_on_time_count;INTEGER;
flags_tier1_digital_paid_on_time_count;INTEGER;
flags_tier2_digital_paid_on_time_count;INTEGER;
flags_interest_rate_gt50_paid_on_time_count;INTEGER;
flags_top10_banks_paid_late_count;INTEGER;
flags_tier1_traditional_paid_late_count;INTEGER;
flags_tier2_traditional_paid_late_count;INTEGER;
flags_tier1_digital_paid_late_count;INTEGER;
flags_tier2_digital_paid_late_count;INTEGER;
flags_interest_rate_gt50_paid_late_count;INTEGER;
flags_top10_banks_overdue_count;INTEGER;
flags_tier1_traditional_overdue_count;INTEGER;
flags_tier2_traditional_overdue_count;INTEGER;
flags_tier1_digital_overdue_count;INTEGER;
flags_tier2_digital_overdue_count;INTEGER;
flags_interest_rate_gt50_overdue_count;INTEGER;
flags_top10_banks_mobl3m_count;INTEGER;
flags_top10_banks_mobl3m_count_over_flags_top10_banks_count;FLOAT;
flags_tier2_traditional_count_over_flags_allcondition_count;FLOAT;
flags_tier1_digital_count_over_flags_allcondition_count;FLOAT;
flags_tier2_digital_count_over_flags_allcondition_count;FLOAT;
flags_interest_rate_gt50_count_over_flags_allcondition_count;FLOAT;
maturity_rate_top10_banks;FLOAT;
maturity_rate_tier1_traditional;FLOAT;
maturity_rate_tier2_traditional;FLOAT;
maturity_rate_tier1_digital;FLOAT;
maturity_rate_tier2_digital;FLOAT;
maturity_rate_interest_rate_gt50;FLOAT;
